52344,14.768,18.063,14.768
52704,14.802,18.126,14.802
53064,14.836,18.187,14.836
53424,14.872,18.248,14.872
53784,14.908,18.309,14.908
54000,14.93,18.345,14.93
54036,14.933,18.35,14.933
54072,14.937,18.356,14.937
54180,14.948,18.371,14.948
54504,14.982,18.408,14.982
54864,15.02,18.446,15.02
55224,15.059,18.48,15.059
55584,15.099,18.512,15.099
55944,15.139,18.543,15.139
56304,15.179,18.572,15.179
56664,15.22,18.6,15.22
57024,15.262,18.627,15.262
57384,15.303,18.654,15.303
57600,15.328,18.669,15.328
57636,15.333,18.671,15.333
57672,15.337,18.673,15.337
57780,15.349,18.679,15.349
58104,15.387,18.688,15.387
58464,15.43,18.695,15.43
58824,15.472,18.699,15.472
59184,15.515,18.7,15.515
59544,15.558,18.701,15.558
59904,15.601,18.7,15.601
60264,15.644,18.697,15.644
60624,15.686,18.694,15.686
60984,15.729,18.69,15.729
61200,15.754,18.687,15.754
61236,15.758,18.686,15.758
61272,15.763,18.685,15.763
61380,15.775,18.679,15.775
61704,15.813,18.655,15.813
62064,15.855,18.622,15.855
62424,15.897,18.586,15.897
62784,15.938,18.546,15.938
63144,15.979,18.505,15.979
63504,16.019,18.461,16.019
63864,16.059,18.416,16.059
64224,16.099,18.369,16.099
64584,16.138,18.321,16.138
64800,16.161,18.291,16.161
64836,16.165,18.287,16.165
64872,16.168,18.282,16.168
64980,16.18,18.266,16.18
65304,16.214,18.217,16.214
65664,16.25,18.162,16.25
66024,16.286,18.104,16.286
66384,16.322,18.046,16.322
66744,16.356,17.986,16.356
67104,16.389,17.926,16.389
67464,16.422,17.864,16.422
67824,16.453,17.802,16.453
68184,16.484,17.739,16.484
68400,16.502,17.701,16.502
68436,16.505,17.695,16.505
68472,16.508,17.689,16.508
68580,16.517,17.673,16.517
68904,16.542,17.631,16.542
69264,16.57,17.588,16.57
69624,16.596,17.546,16.596
69984,16.621,17.507,16.622
70344,16.646,17.467,16.646
70704,16.669,17.429,16.669
71064,16.691,17.391,16.691
71424,16.712,17.354,16.712
71784,16.731,17.316,16.731
72000,16.743,17.294,16.743
72036,16.745,17.29,16.745
72072,16.747,17.287,16.747
72180,16.752,17.279,16.752
72504,16.768,17.259,16.768
72864,16.785,17.237,16.785
73224,16.801,17.214,16.801
73584,16.816,17.192,16.816
73944,16.829,17.169,16.829
74304,16.842,17.146,16.842
74664,16.854,17.124,16.854
75024,16.866,17.101,16.866
75384,16.876,17.078,16.876
75600,16.882,17.064,16.882
75636,16.883,17.062,16.883
75672,16.884,17.059,16.884
75780,16.887,17.052,16.887
76104,16.876,17.042,16.895
76464,16.839,17.031,16.903
76824,16.802,17.019,16.91
77184,16.765,17.007,16.916
77544,16.728,16.995,16.922
77904,16.691,16.982,16.927
78264,16.653,16.969,16.932
78624,16.616,16.965,16.935
78984,16.579,16.96,16.939
79200,16.556,16.957,16.94
79236,16.552,16.957,16.94
79272,16.549,16.956,16.941
79380,16.537,16.955,16.941
79704,16.503,16.95,16.943
80064,16.466,16.947,16.944
80424,16.428,16.946,16.945
80784,16.39,16.945,16.945
81144,16.351,16.944,16.944
81504,16.313,16.943,16.943
81864,16.275,16.941,16.941
82224,16.236,16.939,16.939
82584,16.198,16.936,16.936
82800,16.175,16.934,16.934
82836,16.171,16.934,16.934
82872,16.167,16.934,16.934
82980,16.154,16.933,16.933
83304,16.116,16.929,16.929
83664,16.073,16.925,16.925
84024,16.029,16.92,16.92
84384,15.985,16.914,16.914
84744,15.94,16.908,16.908
85104,15.895,16.902,16.902
85464,15.849,16.895,16.895
85824,15.803,16.887,16.887
86184,15.757,16.879,16.879
86400,15.73,16.874,16.874
86436,15.725,16.873,16.873
86472,15.72,16.873,16.873
86580,15.707,16.87,16.87
86904,15.668,16.862,16.862
87264,15.626,16.852,16.852
87624,15.584,16.842,16.842
87984,15.542,16.832,16.832
88344,15.5,16.821,16.821
88704,15.459,16.81,16.81
89064,15.417,16.798,16.798
89424,15.375,16.785,16.785
89784,15.334,16.772,16.772
90000,15.309,16.764,16.764
90036,15.304,16.763,16.763
90072,15.3,16.762,16.762
90180,15.288,16.758,16.758
90504,15.25,16.745,16.745
90864,15.208,16.731,16.731
91224,15.167,16.716,16.716
91584,15.125,16.701,16.701
91944,15.083,16.686,16.686
92304,15.041,16.67,16.67
92664,14.999,16.654,16.654
93024,14.957,16.637,16.637
93384,14.914,16.62,16.62
93600,14.889,16.609,16.609
93636,14.885,16.607,16.607
93672,14.88,16.606,16.606
93780,14.867,16.6,16.6
94104,14.826,16.584,16.584
94464,14.779,16.566,16.566
94824,14.732,16.547,16.547
95184,14.684,16.528,16.528
95544,14.636,16.509,16.509
95904,14.587,16.489,16.489
96264,14.538,16.469,16.469
96624,14.489,16.448,16.448
96984,14.44,16.427,16.427
97200,14.41,16.415,16.415
97236,14.406,16.413,16.413
97272,14.401,16.41,16.41
97380,14.388,16.404,16.404
97704,14.353,16.385,16.385
98064,14.316,16.363,16.363
98424,14.281,16.34,16.34
98784,14.247,16.318,16.318
99144,14.213,16.295,16.295
99504,14.18,16.272,16.272
99864,14.147,16.248,16.248
100220,14.115,16.224,16.224
100580,14.083,16.2,16.2
100800,14.064,16.185,16.185
100840,14.061,16.183,16.183
100870,14.058,16.18,16.18
100980,14.048,16.173,16.173
101300,14.02,16.15,16.15
101660,13.989,16.125,16.125
102020,13.958,16.1,16.1
102380,13.927,16.074,16.074
